Country Name,Country Code,Series Name,Year,Value
Finland,FIN,HOSPITALBED,2018,3.61
Finland,FIN,HOSPITALBED,2019,3.35
Finland,FIN,HOSPITALBED,2020,2.75
Finland,FIN,HOSPITALBED,2021,2.76
France,FRA,HOSPITALBED,1997,8.49
France,FRA,HOSPITALBED,1998,8.34
France,FRA,HOSPITALBED,1999,8.2
France,FRA,HOSPITALBED,2000,7.97
France,FRA,HOSPITALBED,2001,7.83
France,FRA,HOSPITALBED,2002,7.71
France,FRA,HOSPITALBED,2003,7.55
France,FRA,HOSPITALBED,2004,7.39
France,FRA,HOSPITALBED,2005,7.22
France,FRA,HOSPITALBED,2006,7.11
France,FRA,HOSPITALBED,2007,7.06
France,FRA,HOSPITALBED,2008,6.9
France,FRA,HOSPITALBED,2009,6.66
France,FRA,HOSPITALBED,2010,6.43
France,FRA,HOSPITALBED,2011,6.36
France,FRA,HOSPITALBED,2012,6.34
France,FRA,HOSPITALBED,2013,6.28
France,FRA,HOSPITALBED,2014,6.19
France,FRA,HOSPITALBED,2015,6.13
France,FRA,HOSPITALBED,2016,6.05
France,FRA,HOSPITALBED,2017,5.97
France,FRA,HOSPITALBED,2018,5.89
France,FRA,HOSPITALBED,2019,5.81
France,FRA,HOSPITALBED,2020,5.72
France,FRA,HOSPITALBED,2021,5.65
Germany,DEU,HOSPITALBED,1991,10.12
Germany,DEU,HOSPITALBED,1992,9.88
Germany,DEU,HOSPITALBED,1993,9.66
Germany,DEU,HOSPITALBED,1994,9.71
Germany,DEU,HOSPITALBED,1995,9.68
Germany,DEU,HOSPITALBED,1996,9.57
Germany,DEU,HOSPITALBED,1997,9.38
Germany,DEU,HOSPITALBED,1998,9.29
Germany,DEU,HOSPITALBED,1999,9.19
Germany,DEU,HOSPITALBED,2000,9.12
Germany,DEU,HOSPITALBED,2001,9.01
Germany,DEU,HOSPITALBED,2002,8.87
Germany,DEU,HOSPITALBED,2003,8.74
Germany,DEU,HOSPITALBED,2004,8.58
Germany,DEU,HOSPITALBED,2005,8.47
Germany,DEU,HOSPITALBED,2006,8.3
Germany,DEU,HOSPITALBED,2007,8.24
Germany,DEU,HOSPITALBED,2008,8.21
Germany,DEU,HOSPITALBED,2009,8.24
Germany,DEU,HOSPITALBED,2010,8.25
Germany,DEU,HOSPITALBED,2011,8.38
Germany,DEU,HOSPITALBED,2012,8.34
Germany,DEU,HOSPITALBED,2013,8.28
Germany,DEU,HOSPITALBED,2014,8.23
Germany,DEU,HOSPITALBED,2015,8.13
Germany,DEU,HOSPITALBED,2016,8.06
Germany,DEU,HOSPITALBED,2017,8.0
Germany,DEU,HOSPITALBED,2018,7.98
Germany,DEU,HOSPITALBED,2019,7.91
Germany,DEU,HOSPITALBED,2020,7.82
Germany,DEU,HOSPITALBED,2021,7.76
Greece,GRC,HOSPITALBED,1991,4.97
Greece,GRC,HOSPITALBED,1992,4.94
Greece,GRC,HOSPITALBED,1993,4.98
Greece,GRC,HOSPITALBED,1994,4.93
Greece,GRC,HOSPITALBED,1995,4.94
Greece,GRC,HOSPITALBED,1996,4.96
Greece,GRC,HOSPITALBED,1997,4.92
Greece,GRC,HOSPITALBED,1998,4.9
Greece,GRC,HOSPITALBED,1999,4.78
Greece,GRC,HOSPITALBED,2000,4.77
Greece,GRC,HOSPITALBED,2001,4.81
Greece,GRC,HOSPITALBED,2002,4.75
Greece,GRC,HOSPITALBED,2003,4.74
Greece,GRC,HOSPITALBED,2004,4.73
Greece,GRC,HOSPITALBED,2005,4.78
Greece,GRC,HOSPITALBED,2006,4.87
Greece,GRC,HOSPITALBED,2007,4.88
Greece,GRC,HOSPITALBED,2008,4.84
Greece,GRC,HOSPITALBED,2009,4.93
Greece,GRC,HOSPITALBED,2010,4.48
Greece,GRC,HOSPITALBED,2011,4.47
Greece,GRC,HOSPITALBED,2012,4.45
Greece,GRC,HOSPITALBED,2013,4.24
Greece,GRC,HOSPITALBED,2014,4.24
Greece,GRC,HOSPITALBED,2015,4.25
Greece,GRC,HOSPITALBED,2016,4.2
Greece,GRC,HOSPITALBED,2017,4.21
Greece,GRC,HOSPITALBED,2018,4.2
Greece,GRC,HOSPITALBED,2019,4.18
Greece,GRC,HOSPITALBED,2020,4.23
Greece,GRC,HOSPITALBED,2021,4.27
Hungary,HUN,HOSPITALBED,2000,8.16
Hungary,HUN,HOSPITALBED,2001,7.92
Hungary,HUN,HOSPITALBED,2002,7.91
Hungary,HUN,HOSPITALBED,2003,7.9
Hungary,HUN,HOSPITALBED,2004,7.89
Hungary,HUN,HOSPITALBED,2005,7.91
Hungary,HUN,HOSPITALBED,2006,7.98
Hungary,HUN,HOSPITALBED,2007,7.19
Hungary,HUN,HOSPITALBED,2008,7.11
Hungary,HUN,HOSPITALBED,2009,7.14
Hungary,HUN,HOSPITALBED,2010,7.18
Hungary,HUN,HOSPITALBED,2011,7.19
Hungary,HUN,HOSPITALBED,2012,7.0
Hungary,HUN,HOSPITALBED,2013,7.04
Hungary,HUN,HOSPITALBED,2014,6.98
Hungary,HUN,HOSPITALBED,2015,6.99
Hungary,HUN,HOSPITALBED,2016,7.0
Hungary,HUN,HOSPITALBED,2017,7.02
Hungary,HUN,HOSPITALBED,2018,6.95
Hungary,HUN,HOSPITALBED,2019,6.91
Hungary,HUN,HOSPITALBED,2020,6.76
Hungary,HUN,HOSPITALBED,2021,6.79
Iceland,ISL,HOSPITALBED,2007,4.12
Iceland,ISL,HOSPITALBED,2008,3.91
Iceland,ISL,HOSPITALBED,2009,3.7
Iceland,ISL,HOSPITALBED,2010,3.58
Iceland,ISL,HOSPITALBED,2011,3.29
Iceland,ISL,HOSPITALBED,2012,3.25
Iceland,ISL,HOSPITALBED,2013,3.22
Iceland,ISL,HOSPITALBED,2014,3.16
Iceland,ISL,HOSPITALBED,2015,3.12
Iceland,ISL,HOSPITALBED,2016,3.13
Iceland,ISL,HOSPITALBED,2017,3.06
Iceland,ISL,HOSPITALBED,2018,2.87
Iceland,ISL,HOSPITALBED,2019,2.8
Iceland,ISL,HOSPITALBED,2020,2.84
Ireland,IRL,HOSPITALBED,2009,2.83
Ireland,IRL,HOSPITALBED,2010,2.73
Ireland,IRL,HOSPITALBED,2011,2.62
Ireland,IRL,HOSPITALBED,2012,2.54
Ireland,IRL,HOSPITALBED,2013,2.56
Ireland,IRL,HOSPITALBED,2014,2.57
Ireland,IRL,HOSPITALBED,2015,2.92
Ireland,IRL,HOSPITALBED,2016,2.95
Ireland,IRL,HOSPITALBED,2017,2.97
Ireland,IRL,HOSPITALBED,2018,2.97
Ireland,IRL,HOSPITALBED,2019,2.88
Ireland,IRL,HOSPITALBED,2020,2.89
Ireland,IRL,HOSPITALBED,2021,2.89
Italy,ITA,HOSPITALBED,2000,4.71
Italy,ITA,HOSPITALBED,2001,4.61
Italy,ITA,HOSPITALBED,2002,4.44
Italy,ITA,HOSPITALBED,2003,4.18
Italy,ITA,HOSPITALBED,2004,4.02
Italy,ITA,HOSPITALBED,2005,4.04
Italy,ITA,HOSPITALBED,2006,3.99
Italy,ITA,HOSPITALBED,2007,3.91
Italy,ITA,HOSPITALBED,2008,3.79
Italy,ITA,HOSPITALBED,2009,3.69
Italy,ITA,HOSPITALBED,2010,3.64
Italy,ITA,HOSPITALBED,2011,3.52
Italy,ITA,HOSPITALBED,2012,3.42
Italy,ITA,HOSPITALBED,2013,3.31
Italy,ITA,HOSPITALBED,2014,3.21
Italy,ITA,HOSPITALBED,2015,3.2
Italy,ITA,HOSPITALBED,2016,3.17
Italy,ITA,HOSPITALBED,2017,3.18
Italy,ITA,HOSPITALBED,2018,3.14
Italy,ITA,HOSPITALBED,2019,3.16
Italy,ITA,HOSPITALBED,2020,3.19
Italy,ITA,HOSPITALBED,2021,3.12
Japan,JPN,HOSPITALBED,1993,15.58
Japan,JPN,HOSPITALBED,1994,15.48
Japan,JPN,HOSPITALBED,1995,15.36
Japan,JPN,HOSPITALBED,1996,15.19
Japan,JPN,HOSPITALBED,1997,15.06
Japan,JPN,HOSPITALBED,1998,14.96
Japan,JPN,HOSPITALBED,1999,14.78
Japan,JPN,HOSPITALBED,2000,14.69
Japan,JPN,HOSPITALBED,2001,14.58
Japan,JPN,HOSPITALBED,2002,14.43
Japan,JPN,HOSPITALBED,2003,14.26
Japan,JPN,HOSPITALBED,2004,14.2
Japan,JPN,HOSPITALBED,2005,14.08
Japan,JPN,HOSPITALBED,2006,13.97
Japan,JPN,HOSPITALBED,2007,13.87
Japan,JPN,HOSPITALBED,2008,13.71
Japan,JPN,HOSPITALBED,2009,13.62
Japan,JPN,HOSPITALBED,2010,13.51
Japan,JPN,HOSPITALBED,2011,13.4
Japan,JPN,HOSPITALBED,2012,13.35
Japan,JPN,HOSPITALBED,2013,13.3
Japan,JPN,HOSPITALBED,2014,13.21
Japan,JPN,HOSPITALBED,2015,13.17
Japan,JPN,HOSPITALBED,2016,13.11
Japan,JPN,HOSPITALBED,2017,13.05
Japan,JPN,HOSPITALBED,2018,12.98
Japan,JPN,HOSPITALBED,2019,12.84
Japan,JPN,HOSPITALBED,2020,12.63
Japan,JPN,HOSPITALBED,2021,12.62
Republic of Korea,KOR,HOSPITALBED,1991,2.48
Republic of Korea,KOR,HOSPITALBED,1992,2.63
Republic of Korea,KOR,HOSPITALBED,1993,2.85
Republic of Korea,KOR,HOSPITALBED,1994,3.16
Republic of Korea,KOR,HOSPITALBED,1995,3.34
Republic of Korea,KOR,HOSPITALBED,1996,3.53
Republic of Korea,KOR,HOSPITALBED,1997,3.7
Republic of Korea,KOR,HOSPITALBED,1998,3.89
Republic of Korea,KOR,HOSPITALBED,1999,4.25
Republic of Korea,KOR,HOSPITALBED,2000,4.65
Republic of Korea,KOR,HOSPITALBED,2001,4.45
Republic of Korea,KOR,HOSPITALBED,2002,4.83
Republic of Korea,KOR,HOSPITALBED,2003,5.09
Republic of Korea,KOR,HOSPITALBED,2004,5.42
Republic of Korea,KOR,HOSPITALBED,2005,5.9
Republic of Korea,KOR,HOSPITALBED,2006,6.48
Republic of Korea,KOR,HOSPITALBED,2007,7.24
Republic of Korea,KOR,HOSPITALBED,2008,7.73
Republic of Korea,KOR,HOSPITALBED,2009,8.19
Republic of Korea,KOR,HOSPITALBED,2010,8.74
Republic of Korea,KOR,HOSPITALBED,2011,9.53
Republic of Korea,KOR,HOSPITALBED,2012,10.25
Republic of Korea,KOR,HOSPITALBED,2013,10.92
Republic of Korea,KOR,HOSPITALBED,2014,11.59
Republic of Korea,KOR,HOSPITALBED,2015,11.61
Republic of Korea,KOR,HOSPITALBED,2016,11.99
Republic of Korea,KOR,HOSPITALBED,2017,12.29
Republic of Korea,KOR,HOSPITALBED,2018,12.44
Republic of Korea,KOR,HOSPITALBED,2019,12.43
Republic of Korea,KOR,HOSPITALBED,2020,12.65
Republic of Korea,KOR,HOSPITALBED,2021,12.77
Luxembourg,LUX,HOSPITALBED,2004,6.39
Luxembourg,LUX,HOSPITALBED,2005,5.79
Luxembourg,LUX,HOSPITALBED,2006,5.65
Luxembourg,LUX,HOSPITALBED,2007,5.67
Luxembourg,LUX,HOSPITALBED,2008,5.57
Luxembourg,LUX,HOSPITALBED,2009,5.47
Luxembourg,LUX,HOSPITALBED,2010,5.37
Luxembourg,LUX,HOSPITALBED,2011,5.28
Luxembourg,LUX,HOSPITALBED,2012,5.15
Luxembourg,LUX,HOSPITALBED,2013,5.17
Luxembourg,LUX,HOSPITALBED,2014,5.05
Luxembourg,LUX,HOSPITALBED,2015,4.96
Luxembourg,LUX,HOSPITALBED,2016,4.82
Luxembourg,LUX,HOSPITALBED,2017,4.66
Luxembourg,LUX,HOSPITALBED,2018,4.51
Luxembourg,LUX,HOSPITALBED,2019,4.26
Luxembourg,LUX,HOSPITALBED,2020,4.19
Luxembourg,LUX,HOSPITALBED,2021,4.14
Mexico,MEX,HOSPITALBED,1991,1.1
Mexico,MEX,HOSPITALBED,1992,1.17
Mexico,MEX,HOSPITALBED,1993,1.2
Mexico,MEX,HOSPITALBED,1994,1.2
Mexico,MEX,HOSPITALBED,1995,1.14
Mexico,MEX,HOSPITALBED,1996,1.1
Mexico,MEX,HOSPITALBED,1997,1.08
Mexico,MEX,HOSPITALBED,1998,1.08
Mexico,MEX,HOSPITALBED,1999,1.07
Mexico,MEX,HOSPITALBED,2000,1.05
Mexico,MEX,HOSPITALBED,2001,1.08
Mexico,MEX,HOSPITALBED,2002,1.09
Mexico,MEX,HOSPITALBED,2003,1.06
Mexico,MEX,HOSPITALBED,2004,1.07
Mexico,MEX,HOSPITALBED,2005,1.05
Mexico,MEX,HOSPITALBED,2006,1.02
Mexico,MEX,HOSPITALBED,2007,1.06
Mexico,MEX,HOSPITALBED,2008,1.03
Mexico,MEX,HOSPITALBED,2009,1.02
Mexico,MEX,HOSPITALBED,2010,1.05
Mexico,MEX,HOSPITALBED,2011,1.03
Mexico,MEX,HOSPITALBED,2012,1.02
Mexico,MEX,HOSPITALBED,2013,1.02
Mexico,MEX,HOSPITALBED,2014,1.01
Mexico,MEX,HOSPITALBED,2015,0.99
Mexico,MEX,HOSPITALBED,2016,0.99
Mexico,MEX,HOSPITALBED,2017,0.98
Mexico,MEX,HOSPITALBED,2018,0.97
Mexico,MEX,HOSPITALBED,2019,0.95
Mexico,MEX,HOSPITALBED,2020,0.99
Mexico,MEX,HOSPITALBED,2021,1.0
Netherlands,NLD,HOSPITALBED,1991,5.85
Netherlands,NLD,HOSPITALBED,1992,5.79
Netherlands,NLD,HOSPITALBED,1993,5.69
Netherlands,NLD,HOSPITALBED,1994,5.49
Netherlands,NLD,HOSPITALBED,1995,5.38
Netherlands,NLD,HOSPITALBED,1996,5.33
Netherlands,NLD,HOSPITALBED,1997,5.3
Netherlands,NLD,HOSPITALBED,1998,5.21
Netherlands,NLD,HOSPITALBED,1999,5.14
Netherlands,NLD,HOSPITALBED,2000,4.92
Netherlands,NLD,HOSPITALBED,2001,4.75
Netherlands,NLD,HOSPITALBED,2002,4.69
Netherlands,NLD,HOSPITALBED,2003,4.49
Netherlands,NLD,HOSPITALBED,2004,4.5
Netherlands,NLD,HOSPITALBED,2005,4.44
Netherlands,NLD,HOSPITALBED,2006,4.4
Netherlands,NLD,HOSPITALBED,2007,4.29
Netherlands,NLD,HOSPITALBED,2008,4.25
Netherlands,NLD,HOSPITALBED,2009,4.21
Netherlands,NLD,HOSPITALBED,2010,4.12
Netherlands,NLD,HOSPITALBED,2011,3.97
Netherlands,NLD,HOSPITALBED,2012,3.78
Netherlands,NLD,HOSPITALBED,2013,3.69
Netherlands,NLD,HOSPITALBED,2014,3.55
Netherlands,NLD,HOSPITALBED,2015,3.49
Netherlands,NLD,HOSPITALBED,2016,3.41
Netherlands,NLD,HOSPITALBED,2017,3.28
Netherlands,NLD,HOSPITALBED,2018,3.18
Netherlands,NLD,HOSPITALBED,2019,3.02
Netherlands,NLD,HOSPITALBED,2020,2.91
Netherlands,NLD,HOSPITALBED,2021,2.95
New Zealand,NZL,HOSPITALBED,2009,2.41
New Zealand,NZL,HOSPITALBED,2010,2.75
New Zealand,NZL,HOSPITALBED,2011,2.82
New Zealand,NZL,HOSPITALBED,2012,2.83
New Zealand,NZL,HOSPITALBED,2013,2.78
New Zealand,NZL,HOSPITALBED,2014,2.75
New Zealand,NZL,HOSPITALBED,2015,2.71
New Zealand,NZL,HOSPITALBED,2016,2.72
New Zealand,NZL,HOSPITALBED,2017,2.7
New Zealand,NZL,HOSPITALBED,2018,2.59
New Zealand,NZL,HOSPITALBED,2019,2.54
New Zealand,NZL,HOSPITALBED,2020,2.49
New Zealand,NZL,HOSPITALBED,2021,2.67
New Zealand,NZL,HOSPITALBED,2022,2.57
Norway,NOR,HOSPITALBED,2002,4.99
Norway,NOR,HOSPITALBED,2003,4.99
Norway,NOR,HOSPITALBED,2004,5.25
Norway,NOR,HOSPITALBED,2005,5.16
Norway,NOR,HOSPITALBED,2006,5.03
Norway,NOR,HOSPITALBED,2007,4.86
Norway,NOR,HOSPITALBED,2008,4.64
Norway,NOR,HOSPITALBED,2009,4.52
Norway,NOR,HOSPITALBED,2010,4.3
Norway,NOR,HOSPITALBED,2011,4.19
Norway,NOR,HOSPITALBED,2012,3.97
Norway,NOR,HOSPITALBED,2013,3.86
Norway,NOR,HOSPITALBED,2014,3.84
Norway,NOR,HOSPITALBED,2015,3.76
Norway,NOR,HOSPITALBED,2016,3.68
Norway,NOR,HOSPITALBED,2017,3.6
Norway,NOR,HOSPITALBED,2018,3.53
Norway,NOR,HOSPITALBED,2019,3.47
Norway,NOR,HOSPITALBED,2020,3.4
Norway,NOR,HOSPITALBED,2021,3.4
Poland,POL,HOSPITALBED,2003,6.68
Poland,POL,HOSPITALBED,2004,6.67
Poland,POL,HOSPITALBED,2005,6.52
Poland,POL,HOSPITALBED,2006,6.47
Poland,POL,HOSPITALBED,2007,6.42
Poland,POL,HOSPITALBED,2008,6.62
Poland,POL,HOSPITALBED,2009,6.65
Poland,POL,HOSPITALBED,2010,6.61
Poland,POL,HOSPITALBED,2011,6.63
Poland,POL,HOSPITALBED,2012,6.63
Poland,POL,HOSPITALBED,2013,6.61
Poland,POL,HOSPITALBED,2014,6.63
Poland,POL,HOSPITALBED,2015,6.63
Poland,POL,HOSPITALBED,2016,6.64
Poland,POL,HOSPITALBED,2017,6.62
Poland,POL,HOSPITALBED,2018,6.54
Poland,POL,HOSPITALBED,2019,6.17
Poland,POL,HOSPITALBED,2020,6.19
Poland,POL,HOSPITALBED,2021,6.27
Portugal,PRT,HOSPITALBED,1991,4.01
Portugal,PRT,HOSPITALBED,1992,4.01
Portugal,PRT,HOSPITALBED,1993,3.95
Portugal,PRT,HOSPITALBED,1994,3.93
Portugal,PRT,HOSPITALBED,1995,3.92
Portugal,PRT,HOSPITALBED,1996,3.98
Portugal,PRT,HOSPITALBED,1997,3.93
Portugal,PRT,HOSPITALBED,1998,3.86
Portugal,PRT,HOSPITALBED,1999,3.74
Portugal,PRT,HOSPITALBED,2000,3.71
Portugal,PRT,HOSPITALBED,2001,3.65
Portugal,PRT,HOSPITALBED,2002,3.57
Portugal,PRT,HOSPITALBED,2003,3.58
Portugal,PRT,HOSPITALBED,2004,3.59
Portugal,PRT,HOSPITALBED,2005,3.56
Portugal,PRT,HOSPITALBED,2006,3.48
Portugal,PRT,HOSPITALBED,2007,3.44
Portugal,PRT,HOSPITALBED,2008,3.39
