"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","HEALTHEXP","TOT","USD_CAP","A","2022",8049.11,"E"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1975",41.765,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1976",37.807,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1977",55.541,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1978",61.946,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1979",68.975,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1980",73.429,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1981",90.39,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1982",80.066,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1983",88.742,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1984",91.92,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1985",69.653,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1986",96.084,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1987",99.289,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1988",119.794,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1989",128.545,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1990",152.481,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1991",175.396,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1992",182.732,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1993",197.035,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1994",179.596,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1995",175.472,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1996",231.057,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1997",266.497,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1998",299.802,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1999",369.102,"B"
"TUR","HEALTHEXP","TOT","USD_CAP","A","2000",432.043,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2001",472.841,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2002",519.978,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2003",509.726,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2004",558.587,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2005",588.128,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2006",678.161,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2007",733.361,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2008",807.052,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2009",815.071,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2010",843.633,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2011",888.309,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2012",894.741,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2013",947.74,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2014",1006.772,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2015",1040.108,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2016",1128.754,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2017",1175.655,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2018",1205.305,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2019",1231.634,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2020",1304.709,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2021",1559.535,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2022",1827.482,"E"
"GBR","HEALTHEXP","TOT","USD_CAP","A","1970",123.993,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1971",134.172,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1972",147.759,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1973",162.33,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1974",196.733,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1975",225.42,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1976",244.564,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1977",260.811,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1978",291.997,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1979",326.314,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1980",385.099,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1981",433.957,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1982",448.477,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1983",501.924,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1984",521.522,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1985",549.608,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1986",578.61,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1987",634.956,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1988",688.049,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1989",739.714,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1990",782.612,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1991",842.797,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1992",930.701,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1993",995.728,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1994",1058.68,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1995",1094.034,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1996",1171.591,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1997",1494.202,"B"
"GBR","HEALTHEXP","TOT","USD_CAP","A","1998",1550.912,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1999",1654.57,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2000",1875.94,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2001",2079.033,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2002",2325.329,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2003",2442.353,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2004",2701.712,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2005",2707.551,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2006",2892.576,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2007",3032.257,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2008",3180.346,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2009",3235.89,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2010",3356.722,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2011",3417.286,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2012",3554.06,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2013",3656.895,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2014",3745.749,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2015",3794.577,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2016",3940.069,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2017",4038.964,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2018",4188.275,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2019",4389.038,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2020",4997.928,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2021",5466.568,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2022",5492.642,"P"
"USA","HEALTHEXP","TOT","USD_CAP","A","1970",326.961,
"USA","HEALTHEXP","TOT","USD_CAP","A","1971",357.988,
"USA","HEALTHEXP","TOT","USD_CAP","A","1972",397.097,
"USA","HEALTHEXP","TOT","USD_CAP","A","1973",439.302,
"USA","HEALTHEXP","TOT","USD_CAP","A","1974",495.114,
"USA","HEALTHEXP","TOT","USD_CAP","A","1975",560.75,
"USA","HEALTHEXP","TOT","USD_CAP","A","1976",638.851,
"USA","HEALTHEXP","TOT","USD_CAP","A","1977",726.241,
"USA","HEALTHEXP","TOT","USD_CAP","A","1978",808.884,
"USA","HEALTHEXP","TOT","USD_CAP","A","1979",908.963,
"USA","HEALTHEXP","TOT","USD_CAP","A","1980",1036.3,
"USA","HEALTHEXP","TOT","USD_CAP","A","1981",1191.537,
"USA","HEALTHEXP","TOT","USD_CAP","A","1982",1329.669,
"USA","HEALTHEXP","TOT","USD_CAP","A","1983",1451.945,
"USA","HEALTHEXP","TOT","USD_CAP","A","1984",1590.667,
"USA","HEALTHEXP","TOT","USD_CAP","A","1985",1735.156,
"USA","HEALTHEXP","TOT","USD_CAP","A","1986",1847.773,
"USA","HEALTHEXP","TOT","USD_CAP","A","1987",1976.166,
"USA","HEALTHEXP","TOT","USD_CAP","A","1988",2195.392,
"USA","HEALTHEXP","TOT","USD_CAP","A","1989",2424.654,
"USA","HEALTHEXP","TOT","USD_CAP","A","1990",2684.748,
"USA","HEALTHEXP","TOT","USD_CAP","A","1991",2901.082,
"USA","HEALTHEXP","TOT","USD_CAP","A","1992",3099.619,
"USA","HEALTHEXP","TOT","USD_CAP","A","1993",3285.597,
"USA","HEALTHEXP","TOT","USD_CAP","A","1994",3430.917,
"USA","HEALTHEXP","TOT","USD_CAP","A","1995",3585.397,
"USA","HEALTHEXP","TOT","USD_CAP","A","1996",3736.053,
"USA","HEALTHEXP","TOT","USD_CAP","A","1997",3892.555,
"USA","HEALTHEXP","TOT","USD_CAP","A","1998",4059.751,
"USA","HEALTHEXP","TOT","USD_CAP","A","1999",4260.345,
"USA","HEALTHEXP","TOT","USD_CAP","A","2000",4537.621,
"USA","HEALTHEXP","TOT","USD_CAP","A","2001",4889.798,
"USA","HEALTHEXP","TOT","USD_CAP","A","2002",5317.892,
"USA","HEALTHEXP","TOT","USD_CAP","A","2003",5728.266,
"USA","HEALTHEXP","TOT","USD_CAP","A","2004",6071.418,
"USA","HEALTHEXP","TOT","USD_CAP","A","2005",6432.923,
"USA","HEALTHEXP","TOT","USD_CAP","A","2006",6810.427,
"USA","HEALTHEXP","TOT","USD_CAP","A","2007",7168.252,
"USA","HEALTHEXP","TOT","USD_CAP","A","2008",7386.136,
"USA","HEALTHEXP","TOT","USD_CAP","A","2009",7645.881,
"USA","HEALTHEXP","TOT","USD_CAP","A","2010",7880.037,
"USA","HEALTHEXP","TOT","USD_CAP","A","2011",8080.629,
"USA","HEALTHEXP","TOT","USD_CAP","A","2012",8347.491,
"USA","HEALTHEXP","TOT","USD_CAP","A","2013",8522.161,
"USA","HEALTHEXP","TOT","USD_CAP","A","2014",8929.621,
"USA","HEALTHEXP","TOT","USD_CAP","A","2015",9360.496,
"USA","HEALTHEXP","TOT","USD_CAP","A","2016",9722.862,
"USA","HEALTHEXP","TOT","USD_CAP","A","2017",10045.033,
"USA","HEALTHEXP","TOT","USD_CAP","A","2018",10447.293,
"USA","HEALTHEXP","TOT","USD_CAP","A","2019",10852.838,
"USA","HEALTHEXP","TOT","USD_CAP","A","2020",11915.945,
"USA","HEALTHEXP","TOT","USD_CAP","A","2021",12196.966,
"USA","HEALTHEXP","TOT","USD_CAP","A","2022",12555.264,"E"
"CHL","HEALTHEXP","TOT","USD_CAP","A","2000",589.912,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2001",619.932,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2002",651.632,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2003",706.546,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2004",766.318,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2005",810.691,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2006",959.483,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2007",1060.721,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2008",1129.411,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2009",1310.57,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2010",1254.254,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2011",1355.452,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2012",1485.284,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2013",1658.112,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2014",1754.988,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2015",1833.552,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2016",1941.256,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2017",2119.552,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2018",2281.148,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2019",2296.988,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2020",2417.384,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2021",2677.127,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2022",2699.394,"P"
"EST","HEALTHEXP","TOT","USD_CAP","A","1999",510.2,
"EST","HEALTHEXP","TOT","USD_CAP","A","2000",543.022,
"EST","HEALTHEXP","TOT","USD_CAP","A","2001",545.217,
"EST","HEALTHEXP","TOT","USD_CAP","A","2002",624.72,
"EST","HEALTHEXP","TOT","USD_CAP","A","2003",740.346,
"EST","HEALTHEXP","TOT","USD_CAP","A","2004",848.862,
"EST","HEALTHEXP","TOT","USD_CAP","A","2005",931.229,
"EST","HEALTHEXP","TOT","USD_CAP","A","2006",988.245,
"EST","HEALTHEXP","TOT","USD_CAP","A","2007",1183.964,
"EST","HEALTHEXP","TOT","USD_CAP","A","2008",1345.947,
"EST","HEALTHEXP","TOT","USD_CAP","A","2009",1366.542,
"EST","HEALTHEXP","TOT","USD_CAP","A","2010",1421.986,
"EST","HEALTHEXP","TOT","USD_CAP","A","2011",1466.12,
"EST","HEALTHEXP","TOT","USD_CAP","A","2012",1583.048,
"EST","HEALTHEXP","TOT","USD_CAP","A","2013",1707.913,
"EST","HEALTHEXP","TOT","USD_CAP","A","2014",1821.238,
"EST","HEALTHEXP","TOT","USD_CAP","A","2015",1940.411,
"EST","HEALTHEXP","TOT","USD_CAP","A","2016",2096.544,
"EST","HEALTHEXP","TOT","USD_CAP","A","2017",2201.474,
"EST","HEALTHEXP","TOT","USD_CAP","A","2018",2364.073,
"EST","HEALTHEXP","TOT","USD_CAP","A","2019",2453.074,
"EST","HEALTHEXP","TOT","USD_CAP","A","2020",2731.011,
"EST","HEALTHEXP","TOT","USD_CAP","A","2021",3073.593,
"EST","HEALTHEXP","TOT","USD_CAP","A","2022",3102.516,"P"
"ISR","HEALTHEXP","TOT","USD_CAP","A","1995",1162.432,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1996",1254.45,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1997",1342.111,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1998",1383.091,
"ISR","HEALTHEXP","TOT","USD_CAP","A","1999",1369.363,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2000",1550.05,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2001",1653.106,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2002",1691.502,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2003",1634.415,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2004",1708.117,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2005",1756.34,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2006",1744.395,"B"
"ISR","HEALTHEXP","TOT","USD_CAP","A","2007",1853.597,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2008",1839.047,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2009",1909.353,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2010",1970.907,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2011",2081.778,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2012",2223.345,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2013",2238.455,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2014",2237.584,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2015",2310.019,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2016",2524.083,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2017",2626.181,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2018",2748.975,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2019",2709.984,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2020",2875.281,"P"
"ISR","HEALTHEXP","TOT","USD_CAP","A","2021",3258.018,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2022",3444.392,"E"
"SVN","HEALTHEXP","TOT","USD_CAP","A","2000",1464.05,"E"
"SVN","HEALTHEXP","TOT","USD_CAP","A","2001",1553.962,"E"
"SVN","HEALTHEXP","TOT","USD_CAP","A","2002",1736.558,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2003",1786.405,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2004",1857.808,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2005",1900.012,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2006",1986.585,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2007",2066.021,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2008",2297.536,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2009",2265.733,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2010",2319.451,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2011",2376.637,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2012",2431.003,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2013",2495.279,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2014",2499.108,"B"
"SVN","HEALTHEXP","TOT","USD_CAP","A","2015",2579.281,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2016",2738.221,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2017",2832.649,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2018",3045.106,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2019",3221.895,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2020",3474.147,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2021",3884.819,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2022",4113.818,"P"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2011",1178.694,
"BRA","HEALTHEXP","TOT","USD_CAP","A","2012",1222.604,
"BRA","HEALTHEXP","TOT","USD_CAP","A","2013",1299.214,
"BRA","HEALTHEXP","TOT","USD_CAP","A","2014",1376.439,
"BRA","HEALTHEXP","TOT","USD_CAP","A","2015",1360.799,
"BRA","HEALTHEXP","TOT","USD_CAP","A","2016",1339.996,
"BRA","HEALTHEXP","TOT","USD_CAP","A","2017",1391.372,
"BRA","HEALTHEXP","TOT","USD_CAP","A","2018",1437.449,
"BRA","HEALTHEXP","TOT","USD_CAP","A","2019",1497.734,
"BRA","HEALTHEXP","TOT","USD_CAP","A","2020",1572.708,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2011",444.997,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2012",515.385,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2013",568.102,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2014",601.645,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2015",641.134,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2016",673.891,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2017",735.94,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2018",816.619,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2019",901.854,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2020",978.788,
"COL","HEALTHEXP","TOT","USD_CAP","A","2011",791.69,
"COL","HEALTHEXP","TOT","USD_CAP","A","2012",838.282,
"COL","HEALTHEXP","TOT","USD_CAP","A","2013",925.428,
"COL","HEALTHEXP","TOT","USD_CAP","A","2014",987.342,
"COL","HEALTHEXP","TOT","USD_CAP","A","2015",1035.02,
"COL","HEALTHEXP","TOT","USD_CAP","A","2016",1101.628,
"COL","HEALTHEXP","TOT","USD_CAP","A","2017",1139.442,
"COL","HEALTHEXP","TOT","USD_CAP","A","2018",1191.885,
"COL","HEALTHEXP","TOT","USD_CAP","A","2019",1239.66,
"COL","HEALTHEXP","TOT","USD_CAP","A","2020",1293.223,
"COL","HEALTHEXP","TOT","USD_CAP","A","2021",1532.348,
"COL","HEALTHEXP","TOT","USD_CAP","A","2022",1639.872,"E"
"IND","HEALTHEXP","TOT","USD_CAP","A","2011",158.926,
"IND","HEALTHEXP","TOT","USD_CAP","A","2012",177.422,
"IND","HEALTHEXP","TOT","USD_CAP","A","2013",206.486,
"IND","HEALTHEXP","TOT","USD_CAP","A","2014",207.003,
"IND","HEALTHEXP","TOT","USD_CAP","A","2015",213.974,
"IND","HEALTHEXP","TOT","USD_CAP","A","2016",221.958,
"IND","HEALTHEXP","TOT","USD_CAP","A","2017",195.432,
"IND","HEALTHEXP","TOT","USD_CAP","A","2018",205.465,
"IND","HEALTHEXP","TOT","USD_CAP","A","2019",219.575,
"IND","HEALTHEXP","TOT","USD_CAP","A","2020",211.953,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2011",272.954,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2012",288.111,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2013",290.939,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2014",308.824,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2015",307.152,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2016",324.26,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2017",320.918,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2018",337.647,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2019",356.262,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2020",404.965,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2000",464.081,"E"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2001",552.454,"E"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2002",630.846,"E"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2003",637.609,"E"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2004",796.402,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2005",839.728,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2006",938.784,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2007",1084.816,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2008",1118.347,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2009",1006.829,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2010",1076.166,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2011",1077.551,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2012",1156.188,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2013",1229.696,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2014",1286.482,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2015",1404.655,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2016",1613.805,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2017",1676.419,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2018",1860.969,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2019",2025.57,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2020",2227.896,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2021",3121.643,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2022",3445.296,"E"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2000",574.242,"E"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2001",606.244,"E"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2002",711.864,"E"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2003",816.53,"E"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2004",789.396,"B"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2005",885.721,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2006",1011.018,"B"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2007",1159.055,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2008",1347.21,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2009",1323.174,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2010",1371.705,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2011",1484.747,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2012",1568.003,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2013",1662.584,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2014",1781.682,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2015",1917.088,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2016",2097.796,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2017",2230.97,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2018",2396.809,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2019",2682.067,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2020",2878.482,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2021",3336.477,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2022",3587.327,"P"
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2011",1083.789,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2012",1105.479,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2013",1148.4,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2014",1108.303,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2015",1151.605,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2016",1163.482,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2017",1149.499,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2018",1192.289,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2019",1222.202,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2020",1183.846,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2011",1176.161,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2012",1218.357,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2013",1238.096,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2014",1312.446,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2015",1382.59,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2016",1413.267,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2017",1445.438,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2018",1529.721,"B"
"CRI","HEALTHEXP","TOT","USD_CAP","A","2019",1556.168,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2020",1617.823,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2021",1670.558,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2022",1658.141,"E"
"BGR","HEALTHEXP","TOT","USD_CAP","A","2003",626.09,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2004",655.52,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2005",711.299,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2006",726.172,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2007",781.091,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2008",872.781,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2009",896.859,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2010",1032.738,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2011",1137.566,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2012",1256.272,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2013",1239.463,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2014",1408.178,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2015",1436.623,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2016",1598.353,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2017",1692.697,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2018",1766.905,
