"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","ALCOHOL","TOT","LT_CAP15","A","2001",7.8,
"POL","ALCOHOL","TOT","LT_CAP15","A","2002",8.1,
"POL","ALCOHOL","TOT","LT_CAP15","A","2003",9.1,
"POL","ALCOHOL","TOT","LT_CAP15","A","2004",9.2,
"POL","ALCOHOL","TOT","LT_CAP15","A","2005",9.1,
"POL","ALCOHOL","TOT","LT_CAP15","A","2006",9.9,
"POL","ALCOHOL","TOT","LT_CAP15","A","2007",10.3,
"POL","ALCOHOL","TOT","LT_CAP15","A","2008",10.8,
"POL","ALCOHOL","TOT","LT_CAP15","A","2009",10.2,
"POL","ALCOHOL","TOT","LT_CAP15","A","2010",10,
"POL","ALCOHOL","TOT","LT_CAP15","A","2011",10.3,
"POL","ALCOHOL","TOT","LT_CAP15","A","2012",10.2,
"POL","ALCOHOL","TOT","LT_CAP15","A","2013",10.8,
"POL","ALCOHOL","TOT","LT_CAP15","A","2014",10.5,
"POL","ALCOHOL","TOT","LT_CAP15","A","2015",10.5,
"POL","ALCOHOL","TOT","LT_CAP15","A","2016",10.5,
"POL","ALCOHOL","TOT","LT_CAP15","A","2017",10.6,
"POL","ALCOHOL","TOT","LT_CAP15","A","2018",10.7,
"POL","ALCOHOL","TOT","LT_CAP15","A","2019",11,
"POL","ALCOHOL","TOT","LT_CAP15","A","2020",10.9,
"POL","ALCOHOL","TOT","LT_CAP15","A","2021",11,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1961",15,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1962",15.2,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1963",18.5,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1964",19.4,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1965",19.5,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1966",16.9,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1967",17,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1968",18.3,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1969",14,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1970",19.9,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1971",16,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1972",16.2,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1973",19.1,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1974",18.3,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1975",19.6,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1976",16.9,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1977",13.7,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1978",14,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1979",14.2,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1980",14.9,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1981",15.4,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1982",17,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1983",15.9,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1984",16.4,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1985",13.9,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1986",13.5,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1987",12.4,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1988",12.9,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1989",14.6,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1990",14.4,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1991",14,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1992",13.6,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1993",13.4,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1994",13.3,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1995",12.8,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1996",12.1,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1997",11.8,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1998",11.7,
"PRT","ALCOHOL","TOT","LT_CAP15","A","1999",13.2,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2000",12.8,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2001",12.6,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2002",12.5,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2003",12.2,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2004",12.3,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2005",12,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2006",11.8,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2007",11.5,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2008",11.5,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2009",11.5,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2010",11.3,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2011",10.9,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2012",9.8,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2013",9.5,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2014",10.2,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2015",10.3,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2016",10.4,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2017",10.4,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2018",10.4,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2019",10.4,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1960",6.9,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1961",7.1,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1962",7.4,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1963",8.1,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1964",9.3,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1965",10.5,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1966",11.1,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1967",11.6,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1968",11.8,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1969",12.2,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1970",12.8,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1971",13.6,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1972",13.8,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1973",13.7,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1974",13.8,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1975",14.3,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1976",14.1,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1977",14.9,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1978",14.9,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1979",14.1,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1980",14.5,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1981",14.5,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1982",14.7,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1983",14.2,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1984",13.9,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1985",13.9,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1986",13.2,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1987",13.3,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1988",12.9,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1989",13,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1990",13.4,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1991",13.7,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1992",12.7,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1993",12.1,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1994",10.6,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1995",10.3,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1996",10.7,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1997",10.8,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1998",10,
"SVK","ALCOHOL","TOT","LT_CAP15","A","1999",10,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2000",11,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2001",10.8,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2002",10.8,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2003",9.9,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2004",10.1,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2005",11,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2006",10.6,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2007",10.7,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2008",11.2,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2009",10.7,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2010",10.1,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2011",10.2,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2012",10.1,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2013",9.9,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2014",10.1,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2015",10.2,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2016",9.9,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2017",9.7,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2018",10.1,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2019",10.3,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2020",10.2,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2021",9.6,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1962",14.6,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1963",13.6,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1964",13.9,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1965",14.6,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1966",16,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1967",14.5,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1968",14.9,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1969",15.2,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1970",15.3,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1971",15.1,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1972",16.3,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1973",18,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1974",18.4,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1975",18.5,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1976",17.9,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1977",17.1,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1978",18.3,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1979",17.7,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1980",17.7,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1981",16.8,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1982",16.2,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1983",16.2,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1984",14.5,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1985",14.5,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1986",14.4,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1987",14.4,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1988",13.5,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1989",13.3,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1990",12.9,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1991",12.8,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1992",12.1,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1993",11.6,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1994",11.3,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1995",11,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1996",10.8,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1997",11.6,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1998",11.5,
"ESP","ALCOHOL","TOT","LT_CAP15","A","1999",11.3,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2000",11.8,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2001",12.4,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2002",10.7,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2003",11.4,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2004",11.7,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2005",11.9,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2006",11.9,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2007",11.1,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2008",10.2,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2009",10,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2010",9.8,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2011",9.6,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2012",9.4,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2013",9.2,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2014",9.5,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2015",10.4,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2016",10.9,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2017",10.9,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2018",10.4,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2019",10.7,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2020",8.7,"E"
"ESP","ALCOHOL","TOT","LT_CAP15","A","2021",10.5,"E"
"SWE","ALCOHOL","TOT","LT_CAP15","A","1960",4.8,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1961",5.1,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1962",5.1,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1963",5.1,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1964",5.4,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1965",5.7,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1966",6,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1967",6.3,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1968",6.6,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1969",7,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1970",7.2,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1971",7,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1972",7.3,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1973",7,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1974",7.4,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1975",7.6,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1976",7.7,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1977",7.3,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1978",7,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1979",7.1,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1980",6.7,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1981",6.3,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1982",6.4,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1983",6.1,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1984",6,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1985",6.1,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1986",6.3,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1987",6.2,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1988",6.4,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1989",6.5,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1990",6.4,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1991",6.3,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1992",6.3,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1993",6.2,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1994",6.3,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1995",6.2,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1996",6,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1997",5.9,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1998",5.8,
"SWE","ALCOHOL","TOT","LT_CAP15","A","1999",6.1,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2000",6.2,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2001",6.5,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2002",6.9,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2003",6.9,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2004",6.5,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2005",6.5,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2006",6.8,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2007",7,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2008",7,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2009",7.3,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2010",7.4,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2011",7.3,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2012",7.2,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2013",7.3,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2014",7.2,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2015",7.1,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2016",7.2,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2017",7,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2018",7.2,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2019",7.1,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2020",7.5,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2021",7.6,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1960",12.1,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1961",12.7,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1962",12.9,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1963",13.1,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1964",13.8,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1965",13.7,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1966",13.6,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1967",13.6,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1968",13.6,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1969",14,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1970",14.2,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1971",14.2,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1972",14.5,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1973",15,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1974",14.6,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1975",13.7,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1976",13.3,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1977",13.3,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1978",13.4,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1979",13.3,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1980",13.5,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1981",13.7,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1982",14,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1983",13.6,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1984",13.5,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1985",13.5,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1986",13.2,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1987",13.2,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1988",13.2,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1989",13.1,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1990",12.9,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1991",12.9,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1992",12.3,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1993",12.1,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1994",11.8,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1995",11.4,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1996",11.3,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1997",11.2,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1998",11.1,
"CHE","ALCOHOL","TOT","LT_CAP15","A","1999",11.1,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2000",11.2,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2001",10.6,"B"
"CHE","ALCOHOL","TOT","LT_CAP15","A","2002",10.3,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2003",10.3,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2004",10.1,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2005",9.7,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2006",9.7,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2007",9.9,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2008",9.9,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2009",9.6,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2010",9.7,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2011",9.5,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2012",9.3,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2013",9.3,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2014",9.1,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2015",8.9,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2016",8.7,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2017",8.6,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2018",8.5,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2019",8.7,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2020",8.5,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2021",8.5,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1960",0.9,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1961",0.9,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1962",1,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1963",0.8,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1964",0.9,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1965",0.9,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1966",1,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1967",1.1,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1968",1.3,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1969",1.1,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1970",1.1,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1971",1.2,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1972",1.3,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1973",1.6,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1974",1.8,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1975",1.8,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1976",2,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1977",2,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1978",2,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1979",2,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1980",1.8,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1981",1.6,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1982",1.2,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1983",1.6,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1984",1.7,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1985",1.7,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1986",1.8,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1987",1.3,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1988",1.3,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1989",1.4,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1990",1.4,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1991",1.4,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1992",1.5,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1993",1.6,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1994",1.6,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1995",1.7,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1996",1.6,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1997",1.6,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1998",1.6,
"TUR","ALCOHOL","TOT","LT_CAP15","A","1999",1.6,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2000",1.5,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2001",1.4,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2002",1.4,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2003",1.5,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2004",1.4,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2005",1.3,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2006",1.2,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2007",1.3,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2008",1.5,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2009",1.5,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2010",1.5,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2011",1.5,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2012",1.6,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2013",1.4,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2014",1.5,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2015",1.4,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2016",1.3,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2017",1.4,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2018",1.4,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2019",1.3,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2020",1.2,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2021",1.4,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1961",7.1,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1962",7.1,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1963",7.2,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1964",7.5,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1965",7.4,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1966",7.6,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1967",7.7,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1968",7.9,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1969",8.1,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1970",7.1,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1971",7.4,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1972",7.8,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1973",8.7,
